SMILES,MolWeight,HOMO,LUMO,E NEG,HARDNESS,SOFTNESS,MULLIKEN,LOEWDIN,MAYER,HIRSHFELD,FSPE,DIPOLE,CHEM SHIELD,Hirshfeld,ADCH,MK-ESP,CM5,QTAIM,IBO,Vbur,CB DIST
OB(O)C1=CC=CC=C1,122.05390986399999,-9.3597,1.0289,4.1654,5.1943,0.19251872244575785,0.02012,-0.076645,6.0,-0.077409,-408.311950228571,1.34,54.134,-0.08009947,-0.11353166,-0.163605244,-0.02207963,-0.648973,-0.163383,22.610488622567747,1.5646606288384108
COC1=CC=C(C=C1)B(O)O,152.064474548,-8.4909,1.3774,3.55675,4.93415,0.20266915274160696,-0.00491,-0.090877,6.0,-0.094345,-522.852737873199,1.38467,64.288,-0.09719096,-0.13121058,-0.3136760511,-0.03802687,-0.650185,-0.191426,22.53433278014769,1.5579328240267276
CC1=CC=C(C=C1)B(O)O,136.06955992800002,-9.198,1.1038,4.0471,5.1509,0.1941408297579064,0.046518,-0.085384,6.0,-0.084133,-447.62995275949,3.74515,51.704,-0.08676145,0.034414,-0.335390305,-0.03078935,-0.650869,-0.180733,22.556469487542184,1.5704368397133548
OB(O)C1=CC=C(F)C=C1,140.044488052,-9.3217,1.0297,4.146,5.1757,0.19321058021137238,0.012969,-0.081556,6.0,-0.08369,-507.571770389249,1.5983,59.23,-0.08600773,-0.12184164,-0.2628125549,-0.02762842,-0.637367,-0.176018,22.588699976610272,1.563136181506674
OB(O)C1=CC=C(Cl)C=C1,156.014937512,-9.2482,0.7301,4.25905,4.98915,0.20043494382810698,0.019518,-0.075284,6.0,-0.076716,-867.92582409988,1.80125,56.232,-0.07925561,-0.11414174,-0.1643603567,-0.02114377,-0.634213,-0.165331,22.575891315727922,1.5647053664296862
OB(O)C1=CC=C(C=C1)C(F)(F)F,190.041294492,-9.6389,0.5474,4.54575,5.09315,0.19634214582331172,-0.056262,-0.061095,6.0,-0.066397,-745.425479933786,5.47738,49.456,-0.06850389,-0.11771801,-0.07466947,-0.00920836,-0.630613,-0.141603,22.661932102959355,1.5630369269563045
CC1=C(C=CC=C1)B(O)O,136.06955992800002,-8.9749,1.1756,3.89965,5.07525,0.19703462883601794,-0.037364,-0.048118,6.0,-0.081283,-447.63087001894,1.04723,51.188,-0.08315988,-0.00058824,-0.3663737531,-0.02364484,-0.656489,-0.172339,26.37762716772663,1.5673781856542568
OB(O)C1=C2C=CC=CC2=CC=C1,172.069559928,-8.18,0.446,3.867,4.313,0.2318571759795966,0.048816,-0.031365,6.0,-0.072861,-561.957944612679,1.25937,50.224,-0.07460044,-0.12087817,-0.359436764,-0.01486054,-0.646774,-0.157129,25.982716661283316,1.5690639231719217
COC1=CC=CC(=C1)B(O)O,152.064474548,-8.6641,1.0831,3.7904999999999998,4.8736,0.20518713066316482,0.1275,-0.078733,6.0,-0.074625,-522.847758142342,4.57976,45.241,-0.07662389,0.08198232,-0.1635844022,-0.02070978,-0.636066,-0.159485,22.642719111635834,1.572673358862242
OB(O)C1=CC2=CC=CC=C2C=C1,172.069559928,-8.2685,0.3679,3.9503,4.3182,0.2315779723032745,0.064851,-0.0732,6.0,-0.077266,-561.960859449476,1.44812,55.328,-0.07974821,-0.05636253,-0.1467524708,-0.02143346,-0.647889,-0.162266,22.649889177238453,1.5637421601971617
OB(O)C1=CC=C(C=O)C=C1,150.048824484,-9.5023,-0.1428,4.82255,4.67975,0.21368662855921788,-0.051865,-0.055586,6.0,-0.062155,-521.646208135987,5.79945,46.191,-0.06534604,-0.11362964,-0.0820504642,-0.00623668,-0.628793,-0.135528,22.699870799594578,1.564249845125608
COC1=CC=CC=C1B(O)O,152.064474548,-8.8327,0.9243,3.9542000000000006,4.878500000000001,0.20498103925386899,-0.08216,-0.054688,6.0,-0.089869,-522.851636928772,4.79783,65.304,-0.09310387,-0.13462101,-0.4487505107,-0.03373973,-0.597721,-0.202589,24.35740897497299,1.583356130306534
OB(O)C1=CC=NC=C1,123.04915883199999,-9.7037,0.4611,4.6213,5.0824,0.1967574374311349,-0.055714,-0.062949,6.0,-0.057254,-424.349055723745,2.38229,45.981,-0.06090798,-0.08991607,0.229260908,-0.00165285,-0.622261,-0.130256,22.430680084203022,1.5705150038782132
OB(O)C1=CC=CN=C1,123.04915883199999,-9.7246,0.7209,4.50185,5.2227500000000004,0.19147001100952563,0.00276,-0.08673,6.0,-0.081362,-424.350910873476,0.99314,60.866,-0.08601867,-0.11086777,-0.6085063103,-0.02272824,-0.647742,-0.193613,22.464859717318422,1.5657021778024973
OB(O)C1=CC=CS1,128.0103308,-9.045,0.8239,4.11055,4.93445,0.2026568310551328,-0.099036,-0.287112,6.0,-0.09223,-729.087118922674,1.00111,45.403,-0.10286512,-0.13086779,-0.3223590454,-0.02517582,-0.823221,-0.301343,21.75850383702928,1.5485333027732673
OB(O)C1=CC=C(C=C1)C#N,147.049158832,-9.7891,-0.1987,4.9939,4.7951999999999995,0.2085418752085419,0.031962,-0.059243,6.0,-0.061639,-500.558221421874,4.58729,49.297,-0.06422166,-0.09905715,-0.1509982633,-0.00687357,-0.621594,-0.143235,22.614386910662372,1.5696255739524074
CC1=CC=CC(=C1)B(O)O,136.06955992800002,-9.2263,1.0389,4.0937,5.1326,0.19483302809492264,0.102069,-0.079501,6.0,-0.078996,-447.629790623586,3.50834,47.652,-0.08132798,-0.00077575,-0.2453272887,-0.02554512,-0.650126,-0.169425,22.638681598966397,1.5718404668106984
OB(O)C1=CSC=C1,128.0103308,-9.0298,1.1471,3.94135,5.08845,0.1965234992974285,-0.060875,-0.140513,6.0,-0.096876,-729.084915735575,1.49474,52.248,-0.10325136,-0.13365841,-0.1691596185,-0.04096026,-0.619635,-0.193505,21.71423042224029,1.5556200036954206
OB(O)C1=CC=C(Br)C=C1,199.964421932,-8.9437,0.8863,4.0287,4.915,0.2034587995930824,-0.050968,-0.071231,6.0,-0.07602,-2981.92640296526,4.30217,55.168,-0.07887151,-0.12774347,-0.0573844835,-0.01897569,-0.644284,-0.157685,22.631998819375607,1.5593067370634373
OB(O)C1=CC=CC(Cl)=C1,156.014937512,-8.9885,0.9046,4.04195,4.94655,0.20216110218232908,-0.035089,-0.066614,6.0,-0.070496,-867.922488047821,3.79343,51.334,-0.07369973,-0.11549148,-0.0863976472,-0.0140207,-0.637377,-0.147918,22.70557900716171,1.5616586839892301
CC(C)(C)C1=CC=C(C=C1)B(O)O,178.11651012,-9.184,1.1117,4.036149999999999,5.14785,0.19425585438581155,0.084665,-0.085141,6.0,-0.084233,-565.583004789973,3.83243,51.72,-0.08685515,0.03236759,-0.341234103,-0.0308898,-0.654127,-0.179715,22.515328625686376,1.570310669921876
COC(=O)C1=CC=C(C=C1)B(O)O,180.059389168,-9.776,0.0349,4.87055,4.90545,0.2038548960849667,0.079575,-0.067894,6.0,-0.066877,-636.218446746797,2.88469,42.247,-0.06911988,0.13275976,-0.2693103572,-0.01375785,-0.639701,-0.155127,22.606729559047928,1.5746245128624916
OB(O)C1=CC=C(C=C1)C1=CC=CC=C1,198.085209992,-8.5638,0.5338,4.015000000000001,4.5488,0.21983819908547308,0.032492,-0.076335,6.0,-0.079403,-639.381063237541,1.4069,55.843,-0.08211706,-0.0761474,-0.17173902,-0.02379401,-0.648278,-0.166359,22.55549491551853,1.5629965165318176
CC(=O)C1=CC=C(C=C1)B(O)O,164.064474548,-9.7696,-0.1814,4.9755,4.7941,0.2085897248701529,0.08549,-0.067561,6.0,-0.066774,-560.972661456817,2.6531,42.103,-0.06914058,0.14022003,-0.2360701002,-0.01386863,-0.635914,-0.155093,22.60046445318156,1.5751398932484793
OB(O)C1=CC=CC(F)=C1,140.044488052,-9.2911,0.7991,4.246,5.0451,0.1982121266179065,0.041267,-0.068089,6.0,-0.069211,-507.570915752374,0.69749,49.695,-0.07144098,0.00949484,-0.0619248583,-0.01332986,-0.624129,-0.148494,22.634852923159173,1.5662472648916537
OB(O)C1=C(F)C=CC=C1,140.044488052,-9.4098,0.8167,4.29655,5.113250000000001,0.1955703319806385,-0.171178,-0.058013,6.0,-0.087796,-507.575962077201,1.27647,67.467,-0.09061177,-0.12314521,-0.3968702451,-0.02856695,-0.598978,-0.199498,23.856896628537697,1.5693911702537275
OB(O)C1=CC=CO1,112.03317442,-8.8471,1.3266,3.7602499999999996,5.08685,0.19658531311125746,0.105303,-0.154732,6.0,-0.018106,-406.104253889597,1.22916,29.527,-0.02567455,-0.03876392,-0.053199071,0.06308995,-0.231069,-0.004325,20.240886359333057,1.545381909860137
OB(O)C1=CC=CC(=C1)C(F)(F)F,190.041294492,-9.6497,0.7497,4.449999999999999,5.1997,0.19231878762236282,-0.029968,-0.06442,6.0,-0.070792,-745.425920813793,4.73867,52.826,-0.07346813,-0.10857961,-0.0510529789,-0.01393108,-0.65614,-0.151363,22.688175935310696,1.562225398417609
OB(O)C1=C(Cl)C=CC=C1,156.014937512,-9.3914,0.7042,4.3436,5.0478000000000005,0.1981061056301755,-0.053608,-0.072933,6.0,-0.074654,-867.927283975263,1.42786,55.805,-0.07910949,-0.10792811,-0.158515364,-0.01981029,-0.581701,-0.169398,25.32898767027166,1.577666826054986
CC1=CC(=CC(C)=C1)B(O)O,150.085209992,-9.0429,1.1009,3.9709999999999996,5.071899999999999,0.19716477059878942,0.143851,-0.078261,6.0,-0.079737,-486.951196526319,3.71133,47.431,-0.08199554,-0.07405193,-0.2218642521,-0.02609295,-0.651918,-0.166797,22.658312264014345,1.5714881107839695
COC1=C(OC)C=C(C=C1)B(O)O,182.075039232,-8.1536,1.3869,3.3833500000000005,4.770250000000001,0.20963261883549078,0.068781,-0.094459,6.0,-0.093546,-637.382509046056,3.44361,57.738,-0.09585,0.02036509,-0.405475838,-0.03914359,-0.648693,-0.184659,22.621069690253165,1.5664848505561229
OB(O)C1=C(C=O)C=CC=C1,150.048824484,-9.8497,-0.5303,5.19,4.6597,0.21460609052084897,-0.104751,-0.007911,6.0,-0.047233,-521.654086815734,3.67783,45.585,-0.0505442,-0.07315145,-0.1993973843,0.00684709,-0.588806,-0.124118,26.656076317342926,1.59161824508695
OB(O)C1=CC=C(C=C)C=C1,148.069559928,-8.3849,0.5334,3.92575,4.45915,0.22425798638754021,-0.060607,-0.071819,6.0,-0.078482,-485.711515896498,2.41192,53.909,-0.08102133,-0.128194,-0.1251806493,-0.02082105,-0.648456,-0.157808,22.618494035619214,1.5572467596677404
OB(O)C1=COC=C1,112.03317442,-8.8838,1.7575,3.5631500000000003,5.3206500000000005,0.18794696136750208,-0.034986,-0.116846,6.0,-0.114224,-406.101296278035,1.60981,72.132,-0.11902202,-0.15513171,-0.2627602223,-0.05395582,-0.632039,-0.228551,21.03585868148759,1.5489124313914937
OB(O)C1=CC=C(OC(F)(F)F)C=C1,206.036209112,-9.1369,1.0285,4.054200000000001,5.0827,0.1967458240698841,-0.07132,-0.075619,6.0,-0.08148,-820.658140647001,4.6517,58.163,-0.08379022,-0.13383378,-0.1706353764,-0.02364224,-0.640518,-0.165799,22.61396923693795,1.5579014910029876
OB(O)C1=CC(=CC=C1)C#N,147.049158832,-9.5415,0.341,4.60025,4.941249999999999,0.20237794080445234,-0.014822,-0.063679,6.0,-0.069201,-500.556412978144,6.49371,52.664,-0.07268548,-0.12204997,-0.0584193871,-0.01339885,-0.6254,-0.151598,22.692074223405324,1.5639205284648934
OB(O)C1=CC2=C(S1)C=CC=C2,178.025980864,-8.3277,0.4242,3.95175,4.3759500000000005,0.2285218066934037,-0.051473,-0.268215,6.0,-0.082907,-882.741653079873,0.76784,45.528,-0.09301876,-0.11981424,-0.2835529945,-0.01623136,-0.79589,-0.273995,21.893690899167993,1.551811319271364
OB(O)C1=CC=C(C=C1)B(O)O,166.06086953599998,-9.3729,0.6399,4.366499999999999,5.0064,0.19974432726110578,-0.049757,-0.065702,6.0,-0.071459,-584.35760087779,5.6497,50.811,-0.07443256,-0.16836797,-0.035745029,-0.01479518,-0.64437,-0.148021,22.64167492732477,1.5610534767790085
OB(O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,258.02867912,-10.1811,0.328,4.926550000000001,5.25455,0.1903112540560086,-0.005955,-0.055341,6.0,-0.063852,-1082.541346670901,5.50047,51.557,-0.06593261,-0.08320286,-0.004598126,-0.00671606,-0.599836,-0.144769,22.696947083523607,1.5654361436132103
OB(O)C1=C(F)C=C(F)C=C1,158.03506624,-9.5366,0.8287,4.35395,5.18265,0.19295148234976317,-0.173318,-0.063266,6.0,-0.094659,-606.834780876925,0.30746,72.359,-0.09683615,-0.13151976,-0.4810859934,-0.03447628,-0.595877,-0.2122,23.812414376886494,1.5680508582870005
OB(O)C1=CC2=C(O1)C=CC=C2,162.048824484,-8.5018,0.5774,3.9621999999999997,4.5396,0.2202837254383646,0.174759,-0.130707,6.0,-0.003611,-559.760693629014,0.73453,27.76,-0.01112408,-0.02179746,0.0057007378,0.07663388,-0.219825,0.02103,20.370086764755023,1.5498901547964832
OB(O)C1=CC(C=O)=CC=C1,150.048824484,-9.5101,0.1323,4.688899999999999,4.8212,0.2074172405210321,-0.049735,-0.069346,6.0,-0.075222,-521.647225711007,5.83028,53.647,-0.07870831,-0.12526958,-0.021370528,-0.01908479,-0.636417,-0.158482,22.64640856286825,1.561433822100085
CSC1=CC=C(C=C1)B(O)O,168.041630928,-8.2692,0.9431,3.6630499999999997,4.6061499999999995,0.21710104968357524,0.05775,-0.086843,6.0,-0.086481,-845.828270269197,3.6144,54.737,-0.08886505,0.06263658,-0.2626711153,-0.03255402,-0.64674,-0.1867,22.520271098092064,1.5685837948796342
OB(O)C1=CC(F)=CC(F)=C1,158.03506624,-9.4511,0.6003,4.4254,5.0257000000000005,0.19897725689953635,0.056588,-0.061061,6.0,-0.061869,-606.829195927528,1.76796,47.335,-0.06363434,0.08395066,0.0018618292,-0.0054988,-0.602665,-0.135219,22.671886660058142,1.5683952515486006
OB(O)C1=CN=CN=C1,124.04440779999999,-9.7064,0.461,4.6227,5.0837,0.1967071227649153,-0.024809,-0.096518,6.0,-0.085202,-440.392429185345,2.47446,64.269,-0.09193952,-0.1138379,-0.8179462319,-0.02284803,-0.647137,-0.223015,22.276488867602996,1.566725110019604
OB(O)C1=CC=CC=C1Br,199.964421932,-9.3198,0.6814,4.3192,5.0006,0.19997600287965442,-0.018623,-0.072333,6.0,-0.072907,-2981.929807924887,1.45313,52.887,-0.07761198,-0.10482362,-0.0761111684,-0.01972577,-0.58163,-0.164965,25.812584230867756,1.5798898334762856
CCC1=CC=C(C=C1)B(O)O,150.085209992,-9.1999,1.0932,4.05335,5.1465499999999995,0.19430492271521702,0.05485,-0.085076,6.0,-0.084221,-486.94780621503,3.78365,51.83,-0.08655438,0.00766749,-0.2600086379,-0.03061295,-0.650004,-0.180228,22.56301304255817,1.570623541714223
OB(O)C1=CC(Br)=CC=C1,199.964421932,-9.1469,0.7084,4.219250000000001,4.92765,0.2029364910251337,0.037035,-0.067847,6.0,-0.069371,-2981.929234999085,0.91594,50.341,-0.07205249,-0.06264267,-0.1870864013,-0.01426514,-0.628985,-0.152774,22.654065914482697,1.567100074396016
CC1=CC=CC(C)=C1B(O)O,150.085209992,-8.7912,1.5818,3.6047,5.1865,0.1928082521931939,-0.215538,-0.022024,6.0,-0.084851,-486.949974880275,1.25005,46.899,-0.08610575,-0.12194951,-0.4627363948,-0.02554492,-0.662455,-0.179965,31.539795952463162,1.5730762123266129
COC1=CC=C(C=N1)B(O)O,153.059723516,-8.9931,0.927,4.03305,4.96005,0.20161087085815668,0.031574,-0.105541,6.0,-0.100658,-538.89995563204,2.84232,64.754,-0.1052319,0.02485434,-0.7095008853,-0.0433323,-0.660177,-0.231889,22.388007752024325,1.568067370342848
COC1=CC(=CC(OC)=C1OC)B(O)O,212.085603916,-8.4705,1.2097,3.6304,4.8401,0.2066073015020351,0.105888,-0.084663,6.0,-0.082705,-751.915168003293,2.12863,51.559,-0.08440106,-0.01307277,-0.2998241111,-0.0280311,-0.622526,-0.155369,22.78465856565274,1.5691306225139752
CS(=O)(=O)C1=CC=C(C=C1)B(O)O,200.031460168,-10.2312,0.059,5.0861,5.145099999999999,0.19435968202756024,0.073511,-0.06492,6.0,-0.063758,-996.281894134348,3.60946,41.767,-0.0657485,-0.01021082,-0.2892858254,-0.01067513,-0.629698,-0.153589,22.64237105019881,1.5767577882875468
OB(O)C1=CC=C(S1)C=O,156.00524542,-9.4205,-0.5498,4.98515,4.435350000000001,0.22546135028802686,-0.093721,-0.273408,6.0,-0.073814,-842.422718075025,3.23941,35.408,-0.08428511,-0.11535311,-0.2119255627,-0.00724348,-0.803829,-0.278286,21.832014412527982,1.5561917495799487
CC1=CC(C)=C(B(O)O)C(C)=C1,164.10086005600002,-8.4708,1.6622,3.4043,5.0665000000000004,0.19737491364847526,-0.143052,-0.016886,6.0,-0.087362,-526.265202019318,2.39753,53.357,-0.08891743,0.17347081,-0.4899721938,-0.02646399,-0.657957,-0.175861,31.074577035741736,1.569312047054361
OB(O)C1=C(C=CC=C1)C(F)(F)F,190.041294492,-9.8047,0.5929,4.6059,5.1988,0.1923520812495191,-0.020257,-0.022104,6.0,-0.063712,-745.427084793247,2.22569,49.071,-0.06624996,-0.07468755,-0.2521810537,-0.00660478,-0.600152,-0.140264,29.046005368499607,1.5806854543935935
CCOC(=O)C1=CC=C(C=C1)B(O)O,194.075039232,-9.7459,0.0654,4.84025,4.9056500000000005,0.20384658506008377,0.083105,-0.06836,6.0,-0.067351,-675.540908071369,3.1024,42.467,-0.06950918,0.11190722,-0.2755320995,-0.01417275,-0.637462,-0.155574,22.604432353563592,1.5747507339554805
OB(O)C1=CC=C(OC2=CC=CC=C2)C=C1,214.080124612,-8.2837,1.277,3.5033499999999997,4.780349999999999,0.20918970368278475,-0.072373,-0.082424,6.0,-0.089753,-714.599229571882,2.57647,61.151,-0.09282051,-0.13833928,-0.214721126,-0.03205947,-0.657453,-0.177402,22.607216845059757,1.5540378738645653
OB(O)C1=CC=C(Cl)C(Cl)=C1,189.97596516,-9.2957,0.5049,4.3954,4.9003,0.20406913862416587,0.0416,-0.069663,6.0,-0.070524,-1327.534907649854,1.97516,53.062,-0.07274137,-0.00330076,-0.1575709487,-0.01471513,-0.61719,-0.15575,22.59976833030752,1.5663754598825819
OB(O)C1=CC=CC(=C1)C1=CC=CC=C1,198.085209992,-8.3405,0.9755,3.6825,4.658,0.21468441391155,-0.041573,-0.071305,6.0,-0.07761,-639.377273249938,2.42779,53.19,-0.08059601,-0.18400409,-0.1229149279,-0.02069808,-0.650412,-0.155385,22.705439782586904,1.5592836801305792
OB(O)C1=C2C=CC3=C4C(C=CC(C=C1)=C24)=CC=C3,246.085209992,-7.4984,-0.2005,3.84945,3.64895,0.27405143945518573,0.075934,-0.032794,6.0,-0.077263,-791.844965473679,1.23215,55.219,-0.0791362,-0.10719768,-0.3931724716,-0.01900819,-0.66272,-3.871695,26.024901707450187,1.5674401091330852
COC(=O)C1=CC(=CC=C1)B(O)O,180.059389168,-9.8129,0.1993,4.806800000000001,5.0061,0.19975629731727293,0.121007,-0.075405,6.0,-0.075127,-636.218923979482,4.52383,48.657,-0.07784212,0.08170587,-0.273696329,-0.02230318,-0.631617,-0.172287,22.588630364322867,1.5748080317946365
OB(O)C1=CC=CC2=C1SC1=CC=CC=C21,228.041630928,-8.31,0.4211,3.9444500000000002,4.36555,0.22906621158845966,0.048474,-0.074641,6.0,-0.079889,-1036.397546381697,1.83509,57.647,-0.08389484,-0.08901866,-0.1223385075,-0.02172275,-0.609157,-0.171804,25.385930521368188,1.5663920803007076
COC1=CC(=CC(OC)=C1)B(O)O,182.075039232,-8.4148,1.1919,3.6114499999999996,4.80335,0.20818803543360362,0.154346,-0.077917,6.0,-0.073599,-637.388144192782,4.00271,43.978,-0.07542986,0.08139755,-0.1868599721,-0.01930853,-0.627081,-0.146362,22.75702248755332,1.571982074383074
OB(O)C1=CC=CC=C1C1=CC=CC=C1,198.085209992,-8.8551,0.822,4.0165500000000005,4.83855,0.20667348689173412,-0.13989,-0.036256,6.0,-0.076576,-639.381123988354,1.72796,53.336,-0.07876899,-0.0356406,-0.2098076598,-0.01914714,-0.645069,-0.16618,28.646430838800217,1.5727506047298088
OB(O)C1=CC2=C(C=CC=C2)C2=C1C=CC=C2,222.085209992,-7.9146,0.4915,3.71155,4.20305,0.2379224610699373,-0.039301,-0.029138,6.0,-0.076147,-715.60521579217,2.45893,56.076,-0.07801921,-0.14714743,-0.2363686728,-0.01678804,-0.649034,-0.155562,25.982925498145526,1.5665957334015757
OB(O)C1=CC(Cl)=CC(Cl)=C1,189.97596516,-9.3681,0.4402,4.46395,4.9041500000000005,0.20390893426995502,0.058848,-0.062332,6.0,-0.062797,-1327.537848586431,1.92654,48.923,-0.0653516,0.0105248,-0.1617817157,-0.00762534,-0.6066,-0.143126,22.696250960649568,1.5693749356739315
CC(C)(C)OC(=O)N1C=CC=C1B(O)O,211.101588328,-8.6203,0.8833,3.8685,4.7518,0.21044656761648217,-0.137162,-0.086558,6.0,-0.04272,-732.126469819667,4.55135,52.647,-0.05466286,-0.09287346,-0.364116511,0.070373,-0.307789,-0.102623,25.18127039640021,1.5633293629176275
OB(O)C1=CC=C(OCC2=CC=CC=C2)C=C1,228.095774676,-8.4914,1.3274,3.5820000000000003,4.9094,0.2036908787224508,0.020033,-0.090062,6.0,-0.093808,-753.918791598061,1.29819,64.29,-0.09657051,-0.08763169,-0.2919157957,-0.03740086,-0.656707,-0.190137,22.52785883741911,1.5579076617906338
OB(O)C1=CC=C(F)N=C1,141.03973702,-9.7595,0.7553,4.5020999999999995,5.2574,0.1902080876478868,-0.017796,-0.090962,6.0,-0.087045,-523.619275563181,2.43525,63.428,-0.09121014,-0.12055491,-0.5991272113,-0.02750529,-0.634389,-0.204405,22.435274495171694,1.5644362342314153
OB(O)C1=CC(F)=C(F)C(F)=C1,176.025644428,-9.6728,0.6024,4.535200000000001,5.1376,0.19464341326689505,0.048735,-0.067164,6.0,-0.069077,-706.074512808355,2.9212,56.526,-0.07049585,0.09709683,-0.0837523138,-0.01199232,-0.594428,-0.148117,22.638333537529377,1.5666427759864794
COC1=CC=CC(OC)=C1B(O)O,182.075039232,-8.35,1.2436,3.5532,4.7968,0.20847231487658438,-0.231689,-0.029884,6.0,-0.106322,-637.390435048221,3.08388,79.095,-0.11056644,-0.09040712,-0.7130499156,-0.04422429,-0.590542,-0.234902,26.313931924751905,1.580674490280843
OB(O)C1=CC=C(S)C=C1,154.025980864,-8.2392,1.0846,3.5773,4.6619,0.21450481563311097,-0.067153,-0.077053,6.0,-0.08329,-806.512040580413,3.17937,58.709,-0.08671969,-0.13475042,-0.0635140076,-0.02612594,-0.652929,-0.169116,22.59928104429569,1.55501414320327
OB(O)C1=CC=C(I)C=C1,247.950557832,-8.8927,0.6553,4.1187,4.774,0.20946795140343527,0.011555,-0.07312,6.0,-0.074344,-705.494390391934,1.71036,55.066,-0.07599857,-0.10983959,-0.1256497356,-0.01804321,-0.63163,-0.160609,22.577979684350044,1.5655702808475047
CC1=C(B(O)O)C(C)=NO1,141.059723516,-9.429,1.4968,3.9661,5.4629,0.1830529572205239,-0.220865,-0.086306,6.0,-0.132762,-500.77175444875,2.42566,84.84,-0.13936933,-0.14811213,-0.8676903655,-0.06319646,-0.665587,-0.285676,25.412522415156545,1.548682733265174
OB(O)C1=CC2=C(C=CC=C2)N=C1,173.064808896,-8.7471,0.0262,4.36045,4.3866499999999995,0.22796439196197557,-0.010884,-0.088106,6.0,-0.086195,-578.001610080055,0.87661,64.216,-0.091215,-0.11420196,-0.5402823042,-0.02753159,-0.652894,-0.204375,22.494096878028135,1.5637216088902886
OB(O)C1=CC=C(O1)C=O,140.02808904,-9.2664,-0.31,4.788200000000001,4.4782,0.22330400607386897,0.109781,-0.136863,6.0,0.005328,-519.441745270373,2.81578,24.203,-0.00281296,-0.01666223,0.0553407676,0.0858457,-0.174094,0.028239,20.263579965026786,1.5539329724016275
OB(O)C1=CC=CC(OC(F)(F)F)=C1,206.036209112,-9.1143,0.8646,4.12485,4.98945,0.20042289230275884,-0.059802,-0.063882,6.0,-0.068764,-820.657404051357,4.00833,51.083,-0.07131901,-0.1085094,0.0050535848,-0.01176141,-0.631803,-0.140515,22.784032055066103,1.5621758470873572
COC1=CC(OC)=C(C=C1)B(O)O,182.075039232,-8.5303,1.2433,3.6435000000000004,4.8868,0.20463288859785544,-0.084728,-0.067954,6.0,-0.105338,-637.392930954507,5.41653,74.3,-0.10856749,-0.13236295,-0.5408818951,-0.04830882,-0.605109,-0.2276,24.24923148034706,1.5777219336229638
CCOC1=CC=C(C=C1)B(O)O,166.080124612,-8.5895,1.3473,3.6210999999999998,4.9684,0.20127203928830206,0.052135,-0.095614,6.0,-0.095915,-562.169649482951,4.48764,59.395,-0.09846371,-0.04833825,-0.3794427843,-0.04185459,-0.655826,-0.200842,22.50989886726886,1.5666890486884035
CC(C)C1=CC=C(C=C1)B(O)O,164.100860056,-9.1967,1.1157,4.0405,5.1562,0.19394127458205654,0.068833,-0.084633,6.0,-0.084,-526.266165093021,3.78948,51.037,-0.08654117,0.05297547,-0.3608836398,-0.03060025,-0.655496,-0.17988,22.549647483376585,1.570567979855379
OB(O)C1=C2C=CC=CC2=CC2=CC=CC=C12,222.085209992,-7.4564,-0.2181,3.83725,3.6191500000000003,0.27630797286655706,0.03511,0.008564,6.0,-0.072059,-715.597598865917,1.27207,50.489,-0.07343785,-0.17461743,-0.4626784529,-0.01161797,-0.641149,-0.159653,30.328959825356694,1.5737735509829636
OB(O)C1=CC=CC=C1C#N,147.049158832,-9.8715,-0.0748,4.9731499999999995,4.89835,0.20415037716782183,-0.15496,-0.016601,6.0,-0.054161,-500.562216754666,3.61019,46.671,-0.05728441,-0.08509797,-0.2419424036,0.00211636,-0.586753,-0.13431,25.484362295757553,1.58027947885342
CC(=O)NC1=CC(=CC=C1)B(O)O,179.07537358,-8.7017,0.9247,3.8885000000000005,4.8132,0.20776198786669992,0.127017,-0.074485,6.0,-0.072269,-616.354941109808,6.76691,45.714,-0.07449138,0.00861853,-0.198712702,-0.01886299,-0.630661,-0.156734,22.699870799594578,1.5751886888451725
OB(O)C1=CC(NC(=O)C=C)=CC=C1,191.07537358,-8.5047,0.3559,4.0744,4.4303,0.22571834864456133,0.05656,-0.070295,6.0,-0.071017,-654.438825927901,3.91798,51.246,-0.07351342,-0.09820518,-0.1191373552,-0.0154986,-0.627805,-0.148526,22.70794582493345,1.5673505875729015
COC1=CC(B(O)O)=C(OC)C=C1,182.075039232,-7.942,1.088,3.427,4.515000000000001,0.22148394241417493,-0.160591,-0.051565,6.0,-0.088713,-637.394996361225,1.72589,65.779,-0.09174991,-0.1272069,-0.4375097312,-0.02898651,-0.607242,-0.182896,24.558588485570766,1.5678762460026927
OB(O)C1=NC=CC=C1,123.04915883199999,-9.7244,0.6569,4.5337499999999995,5.19065,0.19265409919759569,0.118982,-0.134514,6.0,-0.004209,-424.355762149924,2.05807,25.187,-0.01471258,0.01878252,0.4121298462,0.11832276,-0.122108,-0.023982,21.508595725248654,1.5737176269840187
COC1=C(C=CC=N1)B(O)O,153.059723516,-8.9673,0.7745,4.0964,4.8709,0.20530086842267345,-0.15545,-0.06156,6.0,-0.092868,-538.910758512379,1.11003,73.847,-0.09833963,-0.13383249,-0.8191294828,-0.03023478,-0.605587,-0.220628,24.147527928449705,1.567485341647664
OB(O)C1=CSC2=C1C=CC=C2,178.025980864,-8.292,0.7831,3.75445,4.5375499999999995,0.2203832464656037,-0.122669,-0.093039,6.0,-0.090031,-882.739831929364,1.07561,52.809,-0.0943663,-0.27592526,-0.4123291234,-0.03031993,-0.609828,-0.185145,24.121214483810967,1.5582065500239024
