SMILES,MolWeight,HOMO,LUMO,E NEG,HARDNESS,SOFTNESS,MULLIKEN,LOEWDIN,MAYER,HIRSHFELD,FSPE,DIPOLE,CHEM SHIELD,Hirshfeld,ADCH,MK-ESP,CM5,QTAIM,IBO,Vbur,CB DIST
CC1=CC=C(OCC2=CC=CC=C2)C(Br)=C1,276.014977136,-8.3089,1.3119,3.4985,4.8104,0.20788292033926495,-0.04213,-0.355609,6.0,0.002442,-3190.800663506748,2.88091,57.137,-0.01408459,0.00852798,-0.1664605983,-0.0299036,-0.105659,-0.077511,25.62282113540425,1.9058596739161056
BrC1=CC=C(CN=C=S)C=C1,226.940432292,-9.171,0.6665,4.25225,4.918749999999999,0.20330368487928846,0.030373,-0.372469,6.0,0.024611,-3335.644059065167,2.89219,43.884,0.0091136,0.03236527,-0.062167946,-0.01216596,-0.113522,-0.036876,22.9531203011706,1.906728074938573
CCOC(=O)CCC1=CC=C(Br)C=C1,256.009891756,-8.9128,1.2799,3.8164500000000006,5.09635,0.19621886251925397,0.066164,-0.378324,6.0,0.018784,-3151.747175635086,2.02367,47.177,0.00321413,0.00010273,-0.0373289498,-0.01804855,-0.1192,-0.043735,23.01103772429079,1.910539183095542
BrC1=CC2=C(C=C1)C=CC1=C2C=C(Br)C=C1,333.899274456,-8.2518,0.1155,4.068149999999999,4.18365,0.23902573111995506,0.095559,-0.372449,6.0,0.021717,-5686.794363258544,3.14362,45.981,0.00612708,-0.00854417,-0.0463908424,-0.01515922,-0.120029,-0.037692,23.05719067083969,1.908538894215407
COC(=O)C1=CC=C(C=C1)C1=CC=C(Br)C=C1,289.994241692,-8.6933,-0.0109,4.3521,4.341200000000001,0.2303510550078319,0.070604,-0.37521,6.0,0.021764,-3264.856021687348,1.92675,44.599,0.00596429,0.01771066,-0.0299010754,-0.01532206,-0.118712,-0.040267,22.93745753650468,1.906994702794016
COC(=O)C1=C(C=C(Br)C=C1)C(=O)OC,271.96842086800007,-9.4511,0.0188,4.71615,4.73495,0.21119547196908095,0.087206,-0.36264,6.0,0.034181,-3261.686429956153,3.6781,38.674,0.01877646,-0.05429765,-0.0270640211,-0.00242362,-0.109269,-0.024661,22.956809752403014,1.902951398317256
BrC1=CC=C(OC2=CC=C(C=O)C=C2)C=C1,275.978591628,-8.8221,0.064,4.37905,4.44305,0.2250706159057404,0.033414,-0.380923,6.0,0.016578,-3225.504215732285,2.97309,49.464,0.00100551,-0.02082143,-0.1142549687,-0.02026472,-0.113135,-0.05038,22.94351380550884,1.9063426919051507
CC1=CC(Br)=CC(C)=C1F,201.979340576,-8.8095,1.3712,3.71915,5.09035,0.19645014586423332,0.083603,-0.377733,6.0,0.013043,-2983.779348986459,1.08656,51.87,-0.00229562,-0.01582105,0.0368398822,-0.02322789,-0.115259,-0.046252,22.98931869062072,1.9108448858047853
CC(C)(C)[Si](C)(C)OC1=CC2=C(C=C1)C=C(Br)C=C2,336.054503922,-7.9953,0.4822,3.7565500000000003,4.2387500000000005,0.2359186080802123,0.090623,-0.379819,6.0,0.013433,-3561.450669009693,3.3038,51.291,-0.00232554,-0.0139564,0.0065682334,-0.02333317,-0.11399,-0.051115,23.004076495550382,1.9110591921305942
BrC1=CC(=CC=C1)N1CCCC1,225.015311484,-7.5658,1.6558,2.955,4.6108,0.2168821028888696,0.116544,-0.371053,6.0,0.021972,-3017.2960221922,4.1465,42.525,0.00683896,-0.03615629,0.0631908485,-0.01387975,-0.115707,-0.016531,23.129517837452525,1.916727087896601
BrC1=CC=C(C=C1)C1=NC=CN1,221.979260324,-8.1126,0.5461,3.7832500000000002,4.32935,0.2309815561227436,0.067904,-0.375621,6.0,0.021274,-3030.928703719453,3.74514,45.068,0.00560458,-0.01133178,-0.0803020291,-0.01566451,-0.109345,-0.041436,22.92506654934676,1.9068626043759036
CCC1=CC(C)=CC(CC)=C1Br,226.03571258,-8.6256,1.5954,3.5151000000000003,5.1105,0.19567556990509735,-0.254313,-0.295719,6.0,0.009927,-3002.476173699492,1.82499,49.01,-0.00396755,-0.01346597,-0.0441193027,-0.02019217,-0.135675,-0.067749,36.431451388347455,1.9286866806901934
FC1=C(Br)C=CC(CC#N)=C1,212.95893948,-9.4303,0.6742,4.37805,5.052250000000001,0.19793161462714629,-0.109335,-0.372141,6.0,0.005202,-3036.693332007696,3.25318,59.009,-0.01098222,-0.01737979,-0.2870834994,-0.02781649,-0.087477,-0.09028,24.22479756746823,1.8926581809800984
