SMILES,MolWeight,HOMO,LUMO,E NEG,HARDNESS,SOFTNESS,MULLIKEN,LOEWDIN,MAYER,HIRSHFELD,FSPE,DIPOLE,CHEM SHIELD,Hirshfeld,ADCH,MK-ESP,CM5,QTAIM,IBO,Vbur,CB DIST
OB(O)C1=CC=CC=C1,122.05390986399999,-9.3597,1.0289,4.1654,5.1943,0.19251872244575785,0.020079,-0.076644,6.0,-0.07741,-408.311950043278,1.33996,54.132,-0.08023123,-0.11365266,-0.1653291182,-0.02221,-0.644726,-0.163526,22.611950480603234,1.5646518930929247
COC1=CC=C(C=C1)B(O)O,152.064474548,-8.6665,1.3,3.6832499999999997,4.98325,0.20067225204434858,0.051512,-0.094779,6.0,-0.094711,-522.848557288666,4.23793,58.711,-0.09731249,0.03761196,-0.4137230355,-0.04078655,-0.653935,-0.199366,22.518670015481774,1.5672332679273409
CC1=CC=C(C=C1)B(O)O,136.06955992800002,-9.198,1.1038,4.0471,5.1509,0.1941408297579064,0.046497,-0.085385,6.0,-0.084132,-447.629953097606,3.74518,51.703,-0.08694261,0.03398809,-0.3356287532,-0.03097346,-0.651774,-0.180938,22.5567479366918,1.5704535484407829
OB(O)C1=CC=C(F)C=C1,140.044488052,-9.3216,1.0291,4.14625,5.17535,0.19322364670988437,0.013021,-0.081545,6.0,-0.0837,-507.571769190758,1.59826,59.238,-0.08601438,-0.12192694,-0.2651958508,-0.02761752,-0.640468,-0.176035,22.588212690598443,1.5630371434003754
OB(O)C1=CC=C(Cl)C=C1,156.014937512,-9.2482,0.7299,4.25915,4.989050000000001,0.2004389613253024,0.019438,-0.075277,6.0,-0.076717,-867.925822785024,1.80128,56.229,-0.07917326,-0.11405381,-0.1645830298,-0.021056,-0.634671,-0.165265,22.574429457692435,1.564673715580385
OB(O)C1=CC=C(C=C1)C(F)(F)F,190.041294492,-9.6389,0.5475,4.5457,5.0931999999999995,0.1963402183303228,-0.056291,-0.061096,6.0,-0.066399,-745.425479366059,5.47759,49.456,-0.06857115,-0.11773205,-0.0750435123,-0.00927451,-0.635153,-0.141685,22.660679081786085,1.5630301315236816
CC1=C(C=CC=C1)B(O)O,136.06955992800002,-8.9749,1.1756,3.89965,5.07525,0.19703462883601794,-0.036887,-0.048117,6.0,-0.081282,-447.630869784638,1.04721,51.186,-0.08320918,-0.00078609,-0.3661941241,-0.0236947,-0.656473,-0.172389,26.37769678001403,1.567380769841745
OB(O)C1=C2C=CC=CC2=CC=C1,172.069559928,-8.18,0.446,3.867,4.313,0.2318571759795966,0.04877,-0.031367,6.0,-0.072863,-561.957944379095,1.25942,50.224,-0.07456073,-0.12070656,-0.3593896227,-0.01481837,-0.647365,-0.157085,25.982855885858125,1.5690491229225192
COC1=CC=CC(=C1)B(O)O,152.064474548,-8.6641,1.083,3.7905499999999996,4.87355,0.20518923577269138,0.127459,-0.078731,6.0,-0.074624,-522.84775802344,4.57979,45.25,-0.07667816,0.08209684,-0.1698806792,-0.02075887,-0.637429,-0.159559,22.642092601049196,1.5726464819059511
OB(O)C1=CC2=CC=CC=C2C=C1,172.069559928,-8.2685,0.368,3.9502499999999996,4.31825,0.23157529091645923,0.064592,-0.073188,6.0,-0.077273,-561.960857501966,1.44815,55.303,-0.07974678,-0.05676419,-0.1465556453,-0.02142777,-0.64723,-0.162252,22.651002973836917,1.5637148736515192
OB(O)C1=CC=C(C=O)C=C1,150.048824484,-9.5024,-0.1429,4.822649999999999,4.67975,0.21368662855921788,-0.051846,-0.055591,6.0,-0.062153,-521.646207738906,5.79845,46.196,-0.06533901,-0.11360614,-0.0802482902,-0.00622852,-0.649967,-0.135514,22.700010024169387,1.5642407390556545
COC1=CC=CC=C1B(O)O,152.064474548,-8.6489,1.1174,3.7657499999999997,4.88315,0.20478584520237963,-0.152526,-0.05337,6.0,-0.090816,-522.857662131241,3.02878,66.403,-0.09423013,-0.13304026,-0.4579763314,-0.03172379,-0.616958,-0.196577,24.461827406079102,1.5689859335166918
OB(O)C1=CC=NC=C1,123.04915883199999,-9.703,0.4626,4.6202,5.0828,0.19674195325411192,-0.055697,-0.062915,6.0,-0.057235,-424.349058503537,2.38101,45.938,-0.06092829,-0.08970877,0.2351606722,-0.00168202,-0.624082,-0.130266,22.4320027176637,1.5705683077561898
OB(O)C1=CC=CN=C1,123.04915883199999,-9.7245,0.721,4.50175,5.2227500000000004,0.19147001100952563,0.002739,-0.086727,6.0,-0.081361,-424.350910642152,0.99375,60.862,-0.0861976,-0.11107323,-0.6100504025,-0.02290734,-0.648199,-0.193811,22.46569506476727,1.5657029632337227
OB(O)C1=CC=CS1,128.0103308,-8.7727,1.0594,3.85665,4.91605,0.2034153436193692,-0.110995,-0.283227,6.0,-0.09333,-729.083148730224,2.16272,45.582,-0.10412792,-0.14469927,-0.1958067544,-0.02431009,-0.825475,-0.297722,21.79177851040843,1.542662141100566
OB(O)C1=CC=C(C=C1)C#N,147.049158832,-9.786,-0.1753,4.98065,4.80535,0.20810138699574435,0.026418,-0.058531,6.0,-0.061359,-500.55820587842,4.59077,48.074,-0.06387326,-0.00129501,-0.1235533795,-0.00646082,-0.62348,-0.14256,22.62740440840694,1.568959109545629
CC1=CC=CC(=C1)B(O)O,136.06955992800002,-9.2264,1.0402,4.0931,5.1333,0.19480645978220637,0.102114,-0.079506,6.0,-0.078991,-447.629789631952,3.5068,47.652,-0.08148525,-0.00207188,-0.2455242809,-0.02570516,-0.649684,-0.169595,22.638960048116015,1.5718559150635143
OB(O)C1=CSC=C1,128.0103308,-9.0297,1.1468,3.94145,5.08825,0.1965312238981968,-0.060848,-0.140523,6.0,-0.096875,-729.084911336402,1.49518,52.255,-0.10323161,-0.13363908,-0.1601930279,-0.04093025,-0.613372,-0.193488,21.71478732053952,1.5555593200359028
OB(O)C1=CC=C(Br)C=C1,199.964421932,-8.9439,0.8857,4.0291,4.9148,0.2034670790266135,-0.05099,-0.07122,6.0,-0.076025,-2981.926398683644,4.30139,55.175,-0.07892147,-0.12779423,-0.0574426368,-0.01901065,-0.644468,-0.157782,22.631302696501564,1.559218707944697
OB(O)C1=CC=CC(Cl)=C1,156.014937512,-8.988,0.905,4.0415,4.9464999999999995,0.20216314565854646,-0.035147,-0.066631,6.0,-0.070497,-867.922495016228,3.79248,51.339,-0.07363364,-0.11539799,-0.086353104,-0.0139613,-0.637992,-0.147826,22.706483966897963,1.5616934342156303
CC(C)(C)C1=CC=C(C=C1)B(O)O,178.11651012,-9.184,1.1116,4.0362,5.147799999999999,0.19425774117098568,0.084478,-0.085141,6.0,-0.084233,-565.583004691106,3.83246,51.722,-0.08685237,0.03231498,-0.341024798,-0.03088679,-0.653415,-0.179714,22.515467850261185,1.5703094266816227
COC(=O)C1=CC=C(C=C1)B(O)O,180.059389168,-9.7761,0.0349,4.8706,4.9055,0.2038528182652125,0.079604,-0.067899,6.0,-0.066876,-636.218448108698,2.88512,42.25,-0.06912878,0.13352629,-0.269903195,-0.01376808,-0.639853,-0.15516,22.606520722185714,1.5746270322252525
OB(O)C1=CC=C(C=C1)C1=CC=CC=C1,198.085209992,-8.5639,0.534,4.01495,4.5489500000000005,0.2198309499994504,0.032601,-0.07634,6.0,-0.079406,-639.381062954564,1.40669,55.844,-0.08212293,-0.07599067,-0.1718052288,-0.02380207,-0.648482,-0.166366,22.55591258924295,1.5630085692645548
CC(=O)C1=CC=C(C=C1)B(O)O,164.064474548,-9.5739,-0.1162,4.84505,4.72885,0.21146790445880076,0.032253,-0.063185,6.0,-0.065738,-560.976884443537,2.00133,48.681,-0.06835296,-0.10180714,-0.1407042323,-0.01079302,-0.635181,-0.146096,22.597888798547608,1.5680190342310478
OB(O)C1=CC(=CC=C1)N(=O)=O,167.038988072,-9.9069,-0.4425,5.1747000000000005,4.7322,0.21131820295000212,-0.021304,-0.062108,6.0,-0.0678,-612.842633000231,6.42298,52.316,-0.07093186,-0.11022807,-0.0015351557,-0.01138928,-0.616422,-0.15032,22.66109675551051,1.564190423530543
OB(O)C1=CC=CC(F)=C1,140.044488052,-9.2909,0.7989,4.246,5.0449,0.1982199845388412,0.041213,-0.068113,6.0,-0.069219,-507.570920353105,0.69317,49.718,-0.07144819,0.01010054,-0.0639022668,-0.01334771,-0.625493,-0.148497,22.63596671975764,1.5663156164535559
NC1=CC=CC(=C1)B(O)O,137.064808896,-8.0096,1.2239,3.39285,4.616750000000001,0.21660258840093136,0.031107,-0.077196,6.0,-0.075896,-463.679480185107,1.33021,50.783,-0.07818095,-0.03234399,-0.1725461081,-0.01965297,-0.639741,-0.148827,22.702864127952953,1.563063479608017
OB(O)C1=C(F)C=CC=C1,140.044488052,-9.4094,0.8173,4.29605,5.11335,0.19556650727996325,-0.171124,-0.058009,6.0,-0.087794,-507.575965234276,1.27511,67.444,-0.09057135,-0.12313055,-0.3967860566,-0.02854971,-0.593079,-0.19938,23.85835848657318,1.569540497040201
OB(O)C1=CC=C(O)C=C1,138.048824484,-8.4126,1.5331,3.4397499999999996,4.972849999999999,0.20109192917542257,-0.070928,-0.086988,6.0,-0.094059,-483.546815752023,2.48674,63.595,-0.09720328,-0.14590925,-0.2028221043,-0.03615512,-0.65944,-0.185028,22.60046445318156,1.5522725211832464
OB(O)C1=CC=CO1,112.03317442,-8.8471,1.3266,3.7602499999999996,5.08685,0.19658531311125746,0.105252,-0.154733,6.0,-0.018107,-406.104253509605,1.22912,29.526,-0.02567429,-0.03876197,-0.0580261986,0.06309257,-0.234013,-0.004306,20.240607910183442,1.5453679511405163
OB(O)C1=CC=CC(=C1)C(F)(F)F,190.041294492,-9.6496,0.7503,4.44965,5.199949999999999,0.19230954143789847,-0.02988,-0.064421,6.0,-0.070785,-745.425921231868,4.73727,52.821,-0.07351358,-0.10872517,-0.0502203363,-0.01397695,-0.624292,-0.151422,22.6882455475981,1.5622283745737993
OB(O)C1=C(Cl)C=CC=C1,156.014937512,-9.3915,0.7041,4.3437,5.0478000000000005,0.1981061056301755,-0.053558,-0.072932,6.0,-0.074654,-867.927283387522,1.42794,55.805,-0.07895884,-0.10776201,-0.1583485981,-0.01965778,-0.582229,-0.169216,25.329266119421273,1.577654920719679
OB(O)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1,289.127409152,-7.1975,1.059,3.06925,4.1282499999999995,0.24223339187306972,-0.059042,-0.081784,6.0,-0.090467,-925.793984816887,1.90504,61.249,-0.09379674,-0.25840704,-0.2161115754,-0.03279978,-0.664427,-0.177415,22.582643707606117,1.552696051590761
CC1=CC(=CC(C)=C1)B(O)O,150.085209992,-9.0442,1.0973,3.97345,5.07075,0.19720948577626582,0.143483,-0.078235,6.0,-0.079746,-486.951192920186,3.71463,47.443,-0.08220509,-0.07433813,-0.2198277401,-0.02628721,-0.6526,-0.167047,22.653996302195292,1.5714088564851472
OB(O)C1=CC=C(C=C1)N(=O)=O,167.038988072,-9.8944,-0.6597,5.277049999999999,4.61735,0.21657444205009366,-0.039035,-0.053871,6.0,-0.059554,-612.841988238138,7.33185,45.653,-0.06216715,-0.11197076,-0.1023621645,-0.00319371,-0.613976,-0.132986,22.67446231469209,1.5656604845343178
COC1=C(OC)C=C(C=C1)B(O)O,182.075039232,-8.1536,1.3868,3.3834000000000004,4.770200000000001,0.2096348161502662,0.068847,-0.094459,6.0,-0.093546,-637.382508714499,3.44378,57.743,-0.09584848,0.02044369,-0.4065586963,-0.03913893,-0.643238,-0.184663,22.620164730516912,1.566466595142369
OB(O)C1=CC=C(C=C1)C(O)=O,166.043739104,-9.6227,0.1065,4.7581,4.8646,0.20556674752292067,-0.058896,-0.058573,6.0,-0.064221,-596.906905419482,7.29215,47.933,-0.06687257,-0.13972099,-0.0742162876,-0.00767616,-0.631136,-0.138855,22.656850405978858,1.5636446349024289
OB(O)C1=C(C=O)C=CC=C1,150.048824484,-9.8495,-0.5301,5.1898,4.659700000000001,0.21460609052084895,-0.104819,-0.007919,6.0,-0.047234,-521.654087278249,3.67702,45.579,-0.05055842,-0.07317319,-0.2004286181,0.00683102,-0.584373,-0.124146,26.65426639787042,1.5916309714786243
OB(O)C1=CC=C(C=C)C=C1,148.069559928,-8.3849,0.5334,3.92575,4.45915,0.22425798638754021,-0.060557,-0.071819,6.0,-0.078482,-485.711515866357,2.4119,53.909,-0.08175103,-0.12900639,-0.1289847312,-0.02155076,-0.670133,-0.158705,22.61835481104441,1.557246846630656
OB(O)C1=COC=C1,112.03317442,-8.8838,1.7574,3.5632,5.320600000000001,0.1879487275871142,-0.034991,-0.116846,6.0,-0.114224,-406.101296214518,1.60981,72.132,-0.11905077,-0.15516823,-0.263058997,-0.05398433,-0.632026,-0.228599,21.035789069200185,1.5489109509558066
OB(O)C1=CC=C(OC(F)(F)F)C=C1,206.036209112,-9.1369,1.0285,4.054200000000001,5.0827,0.1967458240698841,-0.07105,-0.075618,6.0,-0.08148,-820.658140683085,4.65169,58.162,-0.08385341,-0.13390802,-0.1707765493,-0.02370542,-0.640634,-0.165875,22.613481950926122,1.5579014284752934
OB(O)C1=CC(=CC=C1)C#N,147.049158832,-9.7789,0.1163,4.8313,4.9476,0.20211819872261297,0.066526,-0.066157,6.0,-0.068365,-500.558897487215,3.55799,53.019,-0.07133183,-0.10289052,-0.1381252476,-0.01391729,-0.613925,-0.156566,22.617449851308155,1.5699480208000731
CN(C)C1=CC=C(C=C1)B(O)O,165.096109024,-7.7192,1.5406,3.0892999999999997,4.6299,0.21598738633663794,0.051602,-0.103259,6.0,-0.104678,-542.292115113,5.84633,64.907,-0.10796011,-0.04912628,-0.3653737407,-0.05071564,-0.670291,-0.21533,22.44021696757738,1.562772812954943
OB(O)C1=CC=CC2=C1OC1=C2C=CC=C1,212.064474548,-8.4755,0.3543,4.0606,4.4149,0.22650569661826994,-0.166978,-0.053724,6.0,-0.08561,-713.421389666727,1.97956,70.544,-0.08861363,-0.11912781,-0.3885421179,-0.02548329,-0.600095,-0.192591,23.683492420614147,1.5648798691507118
OB(O)C1=CC2=C(S1)C=CC=C2,178.025980864,-8.3278,0.424,3.9518999999999997,4.3759,0.2285244178340456,-0.051443,-0.268183,6.0,-0.082901,-882.741650973229,0.76815,45.529,-0.09306365,-0.11986814,-0.2836426157,-0.01626972,-0.79647,-0.274041,21.89362128688059,1.5517668932613287
OB(O)C1=CC=C(C=C1)B(O)O,166.06086953599998,-9.3729,0.6398,4.36655,5.006349999999999,0.19974632217084307,-0.04974,-0.065699,6.0,-0.071455,-584.357601301205,5.6499,50.81,-0.07436685,-0.16795359,-0.040651057,-0.01473053,-0.6431,-0.147937,22.641396478175153,1.5610602660386776
OB(O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,258.02867912,-10.1788,0.3232,4.9278,5.251,0.19043991620643685,-0.005199,-0.05535,6.0,-0.063889,-1082.541335190795,5.51078,51.586,-0.06606586,-0.08669365,-0.0083181425,-0.00684863,-0.600427,-0.144903,22.6985481661339,1.5654271785001532
OB(O)C1=C(F)C=C(F)C=C1,158.03506624,-9.5367,0.8286,4.35405,5.18265,0.19295148234976317,-0.173306,-0.063264,6.0,-0.094657,-606.83478043828,0.30734,72.362,-0.09682717,-0.13150964,-0.4802542618,-0.03446389,-0.597452,-0.212176,23.812414376886494,1.5680290396545435
OB(O)C1=CC2=C(O1)C=CC=C2,162.048824484,-8.2739,0.7575,3.7581999999999995,4.5157,0.22144960914143988,0.142533,-0.129004,6.0,-0.001645,-559.752523106054,2.63977,27.29,-0.00961117,-0.03275333,0.1032844411,0.0801168,-0.201066,0.030061,20.408234298252452,1.548130289416934
OB(O)C1=CC(C=O)=CC=C1,150.048824484,-9.5105,0.1319,4.6893,4.8212,0.2074172405210321,-0.049648,-0.069356,6.0,-0.075218,-521.647223675738,5.8279,53.662,-0.07871706,-0.12524825,-0.02141576,-0.01908875,-0.636445,-0.158505,22.645016317120167,1.5614045069047389
CSC1=CC=C(C=C1)B(O)O,168.041630928,-8.1178,0.9916,3.5631000000000004,4.5547,0.2195534283267833,0.005338,-0.082647,6.0,-0.085818,-845.832402457733,0.65839,60.308,-0.08838196,-0.12176645,-0.1599218631,-0.02948637,-0.655425,-0.178303,22.53182673780114,1.559608468958909
OB(O)C1=CC(F)=CC(F)=C1,158.03506624,-9.4493,0.5605,4.4444,5.004899999999999,0.19980419189194593,0.060733,-0.061955,6.0,-0.062223,-606.829208492049,1.76559,48.74,-0.06405623,-0.08920103,-0.0458866167,-0.00603981,-0.601443,-0.135983,22.654205139057506,1.5694460955465026
OB(O)C1=CN=CN=C1,124.04440779999999,-9.7064,0.4607,4.622850000000001,5.08355,0.19671292698999715,-0.024785,-0.096522,6.0,-0.085203,-440.39242984775,2.47428,64.278,-0.09209117,-0.11395854,-0.8182720035,-0.02300039,-0.648529,-0.22319,22.27683692904002,1.5667307714074605
OB(O)C1=CC=C2N(C3=CC=CC=C3C2=C1)C1=CC=CC=C1,287.111759088,-7.6002,1.0016,3.2993,4.3009,0.23250947476109649,-0.046028,-0.082208,6.0,-0.09352,-924.614081327413,1.47592,63.57,-0.09695424,-0.12009919,-0.2421391359,-0.03580619,-0.661584,-0.182196,22.733493534410744,1.5529937269006528
OB(O)C1=CC(O)=CC=C1,138.048824484,-8.6181,0.9981,3.81,4.8081,0.2079823630956095,-0.005241,-0.075481,6.0,-0.074195,-483.549616654318,0.88854,51.903,-0.07661195,-0.10944217,-0.0821663932,-0.01837119,-0.613188,-0.148887,22.670285577447846,1.5645109923873428
OB(O)C1=CC=CC=C1Br,199.964421932,-8.863,1.0838,3.8895999999999997,4.9734,0.20106969075481562,0.057565,-0.063685,6.0,-0.07062,-2981.919716451076,2.64832,47.564,-0.075285,-0.11007501,0.0464162616,-0.01495793,-0.579896,-0.151894,26.202134591180958,1.570228450793951
OCC1=CC=C(C=C1)B(O)O,152.064474548,-9.4128,0.8285,4.29215,5.12065,0.19528770761524414,0.056479,-0.080324,6.0,-0.079363,-522.854798413886,2.42597,48.458,-0.08159943,0.00280226,-0.3049686795,-0.02587528,-0.647335,-0.173262,22.574707906842054,1.5721106975644126
CCC1=CC=C(C=C1)B(O)O,150.085209992,-9.1999,1.0932,4.05335,5.1465499999999995,0.19430492271521702,0.055063,-0.085074,6.0,-0.084221,-486.947806800053,3.78358,51.832,-0.08636243,0.00815811,-0.259824959,-0.03041881,-0.64891,-0.180007,22.563709165432208,1.5706114908281745
OB(O)C1=CC(Br)=CC=C1,199.964421932,-9.1475,0.6782,4.23465,4.912850000000001,0.2035478388308212,0.040871,-0.068574,6.0,-0.06967,-2981.929241860786,0.69181,51.558,-0.07240409,-0.09789398,-0.2357207016,-0.01467581,-0.62814,-0.153444,22.64251027477362,1.5677439574114846
CC1=CC=CC(C)=C1B(O)O,150.085209992,-8.5882,1.8308,3.3787000000000003,5.2095,0.1919570016316345,-0.076282,-0.006931,6.0,-0.078463,-486.943505843194,2.89099,46.723,-0.07999321,-0.11113506,-0.3697765704,-0.01811345,-0.641891,-0.160252,31.648043059376498,1.5721822195342596
COC1=CC=C(C=N1)B(O)O,153.059723516,-8.9931,0.927,4.03305,4.96005,0.20161087085815668,0.031588,-0.105541,6.0,-0.100658,-538.899955641754,2.84231,64.754,-0.10528054,0.02490407,-0.7080894171,-0.04338062,-0.659549,-0.231979,22.388216588886536,1.5680654555411297
COC1=CC(=CC(OC)=C1OC)B(O)O,212.085603916,-8.3141,1.235,3.5395499999999998,4.77455,0.2094438219308626,0.00441,-0.079224,6.0,-0.081517,-751.918674790205,1.5433,56.694,-0.08339145,-0.04207087,-0.1392960749,-0.02450562,-0.626065,-0.146182,22.793290489290847,1.5605233628832158
CS(=O)(=O)C1=CC=C(C=C1)B(O)O,200.031460168,-10.2312,0.059,5.0861,5.145099999999999,0.19435968202756024,0.073435,-0.06492,6.0,-0.063758,-996.281894074474,3.60947,41.766,-0.06574852,-0.01021388,-0.2892815321,-0.01067516,-0.628404,-0.153589,22.642301437911406,1.5767579586339322
OB(O)C1=CC=C(S1)C=O,156.00524542,-9.1612,-0.3107,4.73595,4.425249999999999,0.22597593356307558,-0.107137,-0.269484,6.0,-0.074909,-842.419711969221,6.08286,35.313,-0.08538815,-0.12945886,-0.0785382671,-0.00626353,-0.809174,-0.274801,21.86452335074569,1.5504862635293888
CC1=CC(C)=C(B(O)O)C(C)=C1,164.10086005600002,-8.4689,1.6674,3.40075,5.06815,0.1973106557619644,-0.141129,-0.016652,6.0,-0.087238,-526.265196977159,2.4045,53.264,-0.08879573,0.19434151,-0.4894292383,-0.02635337,-0.656326,-0.175628,31.08119020304512,1.5694065076024326
OB(O)C1=C(C=CC=C1)C(F)(F)F,190.041294492,-9.5957,0.93,4.3328500000000005,5.26285,0.19001111565026554,0.029748,-0.013517,6.0,-0.06027,-745.4189935656,3.0781,48.609,-0.06278809,-0.09242014,-0.0423012654,-0.00124097,-0.5854,-0.127489,29.10454930220643,1.5748493530696939
OB(O)C1=C(O)C=CC=C1,138.048824484,-8.4397,0.9851,3.7273,4.7124,0.21220609455903575,-0.03933,-0.075326,6.0,-0.11001,-483.556954560556,2.12309,76.233,-0.11377602,-0.14098305,-0.5148979213,-0.05008941,-0.691443,-0.239017,25.314786763641223,1.5524416782596473
CCOC(=O)C1=CC=C(C=C1)B(O)O,194.075039232,-9.5498,0.1405,4.70465,4.845149999999999,0.2063919589692786,0.030053,-0.063201,6.0,-0.065948,-675.544722020889,0.75217,47.638,-0.06833286,-0.01126555,-0.1415309306,-0.01061398,-0.638228,-0.145919,22.615987993272668,1.5667991932077168
OB(O)C1=CC=C(OC2=CC=CC=C2)C=C1,214.080124612,-8.2837,1.2768,3.50345,4.78025,0.20919407980754146,-0.072477,-0.082419,6.0,-0.089746,-714.599229210313,2.57738,61.148,-0.09281253,-0.13847761,-0.2173920286,-0.03205289,-0.657065,-0.17739,22.60777374335899,1.5540464734296724
OB(O)C1=CC=C(Cl)C(Cl)=C1,189.97596516,-9.0803,0.678,4.201149999999999,4.87915,0.20495373169506984,-0.043206,-0.067652,6.0,-0.071417,-1327.532280135897,5.01924,53.823,-0.07417441,-0.11602616,-0.0805863619,-0.01432632,-0.62821,-0.151117,22.649889177238453,1.5609606856207061
OB(O)C1=CC=CC(=C1)C1=CC=CC=C1,198.085209992,-8.3405,0.9756,3.6824500000000002,4.65805,0.21468210946640762,-0.041642,-0.071312,6.0,-0.077615,-639.377273983381,2.42757,53.193,-0.08059546,-0.18484117,-0.1255853831,-0.02069893,-0.648916,-0.155383,22.70550939487431,1.5592913152141652
OB(O)C1=C2C=CC3=C4C(C=CC(C=C1)=C24)=CC=C3,246.085209992,-7.4984,-0.2005,3.84945,3.64895,0.27405143945518573,0.076115,-0.032794,6.0,-0.077264,-791.844965354272,1.23215,55.219,-0.07913632,-0.10722079,-0.3931695426,-0.01900825,-0.641941,-0.166696,26.024553646013164,1.567439421343426
COC(=O)C1=CC(=CC=C1)B(O)O,180.059389168,-9.8134,0.1991,4.80715,5.00625,0.1997503121098627,0.121244,-0.075395,6.0,-0.075116,-636.218924426374,4.52378,48.697,-0.07783101,0.08171334,-0.273560941,-0.02227692,-0.631138,-0.172294,22.588351915173252,1.5747306301982535
COC1=CC(=CC(OC)=C1)B(O)O,182.075039232,-8.4148,1.192,3.6113999999999997,4.8034,0.20818586834325686,0.154397,-0.077921,6.0,-0.073599,-637.388144484539,4.00274,43.976,-0.07543024,0.08151303,-0.1867610636,-0.01931261,-0.625767,-0.14636,22.757231324415535,1.5720020678703868
CC(=O)C1=CC=CC(=C1)B(O)O,164.064474548,-9.77,-0.0407,4.905349999999999,4.86465,0.20556463466025304,0.11805,-0.074752,6.0,-0.074013,-560.973116521621,5.08918,48.085,-0.07655202,0.09066935,-0.2894553442,-0.02114023,-0.631109,-0.170257,22.59106679438201,1.5756172866706266
OB(O)C1=CC=CC2=C1SC1=CC=CC=C21,228.041630928,-8.31,0.4209,3.9445500000000004,4.36545,0.22907145884158564,0.048139,-0.074632,6.0,-0.079876,-1036.397547888442,1.83425,57.646,-0.08388455,-0.08757486,-0.125122912,-0.02172909,-0.607282,-0.171793,25.384607887907514,1.5664984298457296
OB(O)C1=CC=CC=C1N(=O)=O,167.038988072,-9.8668,-0.608,5.2374,4.6293999999999995,0.21601071413142095,0.049786,-0.003686,6.0,-0.04629,-612.83988879209,3.45901,45.77,-0.05180242,-0.08914577,-0.054254719,0.01381029,-0.526549,-0.110062,29.622116659055724,1.583145877781178
OB(O)C1=CC=C(F)C(F)=C1,158.03506624,-9.3907,0.769,4.31085,5.07985,0.19685620638404674,0.038604,-0.074612,6.0,-0.07645,-606.8233920566,1.83043,57.449,-0.07819706,-0.11321782,-0.1926947102,-0.01977932,-0.616145,-0.161936,22.591902141830857,1.565189795351222
OB(O)C1=CC(=CC=C1)C(O)=O,166.043739104,-9.638,0.4132,4.6124,5.0256,0.19898121617319325,-0.080859,-0.067899,6.0,-0.073613,-596.908270770791,7.25247,53.89,-0.07656501,-0.16404291,-0.0449563547,-0.01717417,-0.626971,-0.153288,22.71817883118185,1.5617082608080155
OB(O)C1=CC=CC=C1C1=CC=CC=C1,198.085209992,-8.8551,0.822,4.0165500000000005,4.83855,0.20667348689173412,-0.140217,-0.036258,6.0,-0.076577,-639.381123821065,1.72798,53.336,-0.07876805,-0.03561921,-0.2159895576,-0.01914651,-0.644988,-0.166179,28.64677890023724,1.572752636817868
OB(O)C1=CC2=C(C=CC=C2)C2=C1C=CC=C2,222.085209992,-7.9146,0.4915,3.71155,4.20305,0.2379224610699373,-0.039289,-0.029139,6.0,-0.076148,-715.60521604001,2.45881,56.078,-0.07802032,-0.14715753,-0.2366315439,-0.01678898,-0.644649,-0.155565,25.9824382121337,1.5665942940209283
OB(O)C1=CC(Cl)=CC(Cl)=C1,189.97596516,-9.3685,0.4388,4.464849999999999,4.90365,0.20392972581648364,0.058781,-0.062357,6.0,-0.062806,-1327.537847510034,1.92552,48.966,-0.06536216,0.00828018,-0.1670970775,-0.00763177,-0.606731,-0.143155,22.695694062350334,1.5693538820730482
CC(C)(C)OC(=O)N1C=CC=C1B(O)O,211.101588328,-8.8536,0.7278,4.0629,4.7907,0.20873776274865885,-0.078278,-0.086715,6.0,-0.040785,-732.120380491848,6.38292,51.105,-0.05226014,-0.07269777,-0.3990400054,0.06908369,-0.284833,-0.107033,25.046431395698516,1.5778341791686652
OB(O)C1=CC=C(OCC2=CC=CC=C2)C=C1,228.095774676,-8.2832,1.4676,3.4078000000000004,4.875400000000001,0.2051113754768839,-0.05359,-0.08662,6.0,-0.09384,-753.915137238223,2.05729,63.666,-0.09703498,-0.10414946,-0.2084809187,-0.03596553,-0.662707,-0.183585,22.59009222235835,1.5520821537744434
OB(O)C1=CC=C(C=C1)N1C2=C(C=CC=C2)C2=C1C=CC=C2,287.111759088,-7.5895,0.8559,3.3668,4.2227,0.23681530774149243,-0.065706,-0.072044,6.0,-0.079178,-924.613263561686,3.98547,55.679,-0.08213991,-0.23142555,-0.1377973041,-0.02199873,-0.645924,-0.161016,22.630258512190505,1.5580590296555517
OB(O)C1=CC=C(F)N=C1,141.03973702,-9.7596,0.7553,4.50215,5.25745,0.19020627870926018,-0.01776,-0.090963,6.0,-0.087048,-523.619275451118,2.43516,63.429,-0.09121246,-0.12051369,-0.5997552763,-0.02750513,-0.642311,-0.204409,22.435135270596884,1.5644200567890971
OB(O)C1=CC2=C(NC=C2)C=C1,161.064808896,-8.0035,1.2791,3.3622000000000005,4.6413,0.2154568763062073,0.060788,-0.086309,6.0,-0.092771,-539.896396267975,2.98681,63.644,-0.09579922,-0.13010895,-0.2186698265,-0.03658903,-0.661635,-0.185107,22.71511589053607,1.5591770093943818
